image_name,image_patch_index,corr_max_1,corr_max_2,corr_max_3,corr_max_4,corr_max_5,corr_max_6,corr_max_7,corr_max_8,eudist_1,eudist_2,eudist_3,eudist_4,eudist_5,eudist_6,eudist_7,eudist_8,Variance,Entropy,type
17,0,0,0,0,0,8013002,0,8049119,79501,0.102243727,0.102243727,0.102243727,0.102243727,0.27624141,0.102243727,0.447777237,1.051444055,994.189977,0.686202749,Forged
17,1,0,8049119,110840,0,59572,0,7763756,210386,0.544202542,0.447777237,0.181937097,0.544202542,0.607448631,0.544202542,0.258609713,0.626076541,488.5313684,2.326054754,Forged
17,2,0,7763756,58346,0,208099,0,6203290,244763,0.368185467,0.258609713,0.84406824,0.368185467,0.791245502,0.368185467,0.162518561,1.214300599,604.6757721,2.595818208,Forged
17,3,0,6203290,203484,0,435920,0,0,0,0.239555638,0.162518561,0.81626672,0.239555638,1.255737512,0.239555638,0.239555638,0.239555638,538.1687439,2.419636971,Forged
17,4,0,0,0,8013002,4528830,110840,61875,29580,0.375791104,0.375791104,0.375791104,0.27624141,0.612342031,0.181937097,0.782323837,0.580892805,478.3316396,1.540014934,Forged
17,5,79501,61875,37073,59572,6658,58346,29736,34795,1.051444055,0.782323837,0.215712327,0.607448631,0.26678091,0.84406824,0.601752647,1.430605474,11.97742504,2.684012959,Forged
17,6,210386,29736,18518,208099,146138,203484,167797,109472,0.626076541,0.601752647,0.668935843,0.791245502,1.199651367,0.81626672,0.543470053,0.678036383,266.6570433,9.363831852,Forged
17,7,244763,167797,150478,435920,203958,0,0,0,1.214300599,0.543470053,0.890686419,1.255737512,1.106259954,1.476574637,1.476574637,1.476574637,219.6392516,8.222933519,Forged
17,8,0,0,0,4528830,2002030,37073,18176,43088,0.984223655,0.984223655,0.984223655,0.612342031,0.106835033,0.215712327,0.058090814,0.116767823,170.806173,2.216969173,Original
17,9,29580,18176,22425,6658,16342,18518,19308,12186,0.580892805,0.058090814,0.095651924,0.26678091,0.066529905,0.668935843,1.652412307,1.318532009,4.955082998,1.677035006,Original
17,10,34795,19308,99818,146138,87433,150478,119814,161353,1.430605474,1.652412307,1.699109126,1.199651367,0.676496752,0.890686419,1.868643703,0.907939169,347.2271046,12.92341314,Original
17,11,109472,119814,83890,203958,361502,0,0,0,0.678036383,1.868643703,1.615626744,1.106259954,1.151753099,0.389797615,0.389797615,0.389797615,188.8033115,3.518071132,Original
17,12,0,0,0,2002030,0,22425,1757351,0,1.036855579,1.036855579,1.036855579,0.106835033,1.036855579,0.095651924,0.082615979,1.036855579,218.0844495,1.884693274,Original
17,13,43088,1757351,0,16342,0,99818,1058983,0,0.116767823,0.082615979,0.959930845,0.066529905,0.959930845,1.699109126,1.370804249,0.959930845,99.56308264,1.496251227,Original
17,14,12186,1058983,0,87433,0,83890,1352294,0,1.318532009,1.370804249,1.968580208,0.676496752,1.968580208,1.615626744,0.486192883,1.968580208,94.64231777,5.341230649,Original
17,15,161353,1352294,0,361502,0,0,0,0,0.907939169,0.486192883,1.517209188,1.151753099,1.517209188,1.517209188,1.517209188,1.517209188,261.0851898,6.387306534,Original
170,0,0,0,0,0,2205316,0,1511360,9210,0.650256935,0.650256935,0.650256935,0.650256935,0.054072689,0.650256935,0.079527926,0.133270765,191.1098938,1.33650559,Forged
170,1,0,1511360,44118,0,7654,0,1707261,47005,0.725408897,0.079527926,0.052534911,0.725408897,0.211111029,0.725408897,0.484597051,0.206732591,98.19020107,1.209425639,Forged
170,2,0,1707261,10312,0,53749,0,1701754,60945,1.074509453,0.484597051,0.66279109,1.074509453,0.289319826,1.074509453,0.024702035,0.299051944,134.0184152,3.303799863,Forged
170,3,0,1701754,52702,0,1939141,0,0,0,1.075414603,0.024702035,0.283857487,1.075414603,0.291981928,1.075414603,1.075414603,1.075414603,210.4565386,3.29916757,Forged
170,4,0,0,0,2205316,3444200,44118,11519,16711,0.693096325,0.693096325,0.693096325,0.054072689,0.068139123,0.052534911,0.177277553,0.080781171,209.1032949,1.559191526,Forged
170,5,9210,11519,12347,7654,1526,10312,6671,4632,0.133270765,0.177277553,0.239273335,0.211111029,0.10045941,0.66279109,0.38647844,0.388801227,1.835035309,0.796062185,Forged
170,6,47005,6671,5717,53749,25549,52702,45767,49369,0.206732591,0.38647844,0.296841471,0.289319826,0.029419204,0.283857487,0.045582285,0.094378277,47.0229528,2.737045687,Forged
170,7,60945,45767,52648,1939141,2238608,0,0,0,0.299051944,0.045582285,0.028315756,0.291981928,0.088892388,0.859634489,0.859634489,0.859634489,151.0424145,2.356289118,Forged
170,8,0,0,0,3444200,2773492,12347,17547,37156,0.734767482,0.734767482,0.734767482,0.068139123,0.184523536,0.239273335,0.146650186,0.106069878,269.4646985,1.778711874,Original
170,9,16711,17547,16522,1526,6530,5717,5163,9535,0.080781171,0.146650186,0.042300466,0.10045941,0.085814073,0.296841471,0.296589445,0.095247918,2.614303347,0.937347119,Original
170,10,4632,5163,23762,25549,45942,52648,61748,63844,0.388801227,0.296589445,0.249809492,0.029419204,0.232821698,0.028315756,0.085694019,0.091320447,33.21629022,2.328344534,Original
170,11,49369,61748,78582,2238608,1820880,0,0,0,0.094378277,0.085694019,0.309831871,0.088892388,0.166063595,0.932343532,0.932343532,0.932343532,189.4880133,2.618616764,Original
170,12,0,0,0,2773492,0,16522,1023153,0,0.593389705,0.593389705,0.593389705,0.184523536,0.593389705,0.042300466,0.106834938,0.593389705,220.6197416,1.175841852,Original
170,13,37156,1023153,0,6530,0,23762,1298514,0,0.106069878,0.106834938,0.631197889,0.085814073,0.631197889,0.249809492,0.127297731,0.631197889,73.17766717,1.52462735,Original
170,14,9535,1298514,0,45942,0,78582,1145048,0,0.095247918,0.127297731,0.724535053,0.232821698,0.724535053,0.309831871,0.172430874,0.724535053,117.9382025,1.364376553,Original
170,15,63844,1145048,0,1820880,0,0,0,0,0.091320447,0.172430874,0.778622348,0.166063595,0.778622348,0.778622348,0.778622348,0.778622348,235.6723396,2.409163841,Original
171,0,0,0,0,0,2312106,0,4615911,15439,0.412678091,0.412678091,0.412678091,0.412678091,0.298869026,0.412678091,0.019973227,0.380442056,467.4400204,0.737957219,Forged
171,1,0,4615911,35807,0,13422,0,5840117,37323,0.428245835,0.019973227,0.280789667,0.428245835,0.362401004,0.428245835,0.242437945,0.677549806,324.6939468,0.699281649,Forged
171,2,0,5840117,14753,0,38021,0,6050708,94121,0.64809377,0.242437945,0.123253277,0.64809377,0.472562891,0.64809377,0.036116218,0.797174328,391.7639908,1.241147693,Forged
171,3,0,6050708,63930,0,4848585,0,0,0,0.664650029,0.036116218,0.487957412,0.664650029,0.813881395,0.664650029,0.664650029,0.664650029,634.7608045,1.230734086,Forged
171,4,0,0,0,2312106,2267460,35807,7540,9963,0.686422865,0.686422865,0.686422865,0.298869026,0.07340512,0.280789667,0.08406436,0.09928141,89.6116586,1.029385236,Forged
171,5,15439,7540,13156,13422,1551,14753,3755,3065,0.380442056,0.08406436,0.089370349,0.362401004,0.035567963,0.123253277,0.401225974,0.349755862,2.015206065,0.92055007,Forged
171,6,37323,3755,3986,38021,12398,63930,43603,52379,0.677549806,0.401225974,0.371103858,0.472562891,0.065790094,0.487957412,0.338950191,0.356681558,20.46938871,2.998949966,Forged
171,7,94121,43603,67373,4848585,4931013,0,0,0,0.797174328,0.338950191,0.394862533,0.813881395,0.661516764,1.250834326,1.250834326,1.250834326,352.3535065,4.431403947,Forged
171,8,0,0,0,2267460,4572647,13156,17859,57062,0.689212648,0.689212648,0.689212648,0.07340512,0.393450845,0.089370349,0.077690894,0.513395021,253.9005527,1.435788239,Original
171,9,9963,17859,25501,1551,18542,3986,5098,18752,0.09928141,0.077690894,0.464527571,0.035567963,0.586360848,0.371103858,0.320611642,0.313521789,3.177023828,1.171561054,Original
171,10,3065,5098,41633,12398,41381,67373,61069,62217,0.349755862,0.320611642,0.819439421,0.065790094,0.596506195,0.394862533,0.323398132,0.678921928,24.55572782,2.980407401,Original
171,11,52379,61069,98205,4931013,4957245,0,0,0,0.356681558,0.323398132,0.286128025,0.661516764,0.362211478,0.683257369,0.683257369,0.683257369,381.370893,3.34571176,Original
171,12,0,0,0,4572647,0,25501,4824626,0,0.321558253,0.321558253,0.321558253,0.393450845,0.321558253,0.464527571,0.141992955,0.321558253,635.3569808,0.726784693,Original
171,13,57062,4824626,0,18542,0,41633,4917230,0,0.513395021,0.141992955,0.181597741,0.586360848,0.181597741,0.819439421,0.320571075,0.181597741,297.505554,0.598020359,Original
171,14,18752,4917230,0,41381,0,98205,4916094,0,0.313521789,0.320571075,0.501144956,0.596506195,0.501144956,0.286128025,0.115970068,0.501144956,301.3994958,0.684413433,Original
171,15,62217,4916094,0,4957245,0,0,0,0,0.678921928,0.115970068,0.386780083,0.362211478,0.386780083,0.386780083,0.386780083,0.386780083,588.915593,0.675234643,Original
172,0,0,0,0,0,1060307,0,4440164,17207,0.310260416,0.310260416,0.310260416,0.310260416,0.422483106,0.310260416,0.050656847,0.224057308,416.2440854,0.852882345,Forged
172,1,0,4440164,39727,0,14077,0,4953613,7985,0.317004784,0.050656847,0.434591322,0.317004784,0.242681724,0.317004784,0.208794799,0.127297959,288.5297991,0.53892924,Forged
172,2,0,4953613,14512,0,8470,0,4860644,61607,0.521582081,0.208794799,0.109291857,0.521582081,0.081779148,0.521582081,0.020966733,0.069559197,313.6036633,0.647337966,Forged
172,3,0,4860644,11562,0,4207889,0,0,0,0.504613168,0.020966733,0.064368824,0.504613168,0.051897589,0.504613168,0.504613168,0.504613168,515.1825882,0.75385048,Forged
172,4,0,0,0,1060307,1129642,39727,5990,5654,0.726841032,0.726841032,0.726841032,0.422483106,0.251999829,0.434591322,0.200974082,0.036175442,38.10721374,1.196670802,Forged
172,5,17207,5990,12229,14077,1490,14512,724,1636,0.224057308,0.200974082,0.066527639,0.242681724,0.178887148,0.109291857,0.142471184,0.104806555,1.742441561,0.90838695,Forged
172,6,7985,724,1027,8470,849,11562,10201,12896,0.127297959,0.142471184,0.303532346,0.081779148,0.218134982,0.064368824,0.01318185,0.260850223,0.715806004,0.505976237,Forged
172,7,61607,10201,15244,4207889,5609035,0,0,0,0.069559197,0.01318185,0.206488627,0.051897589,0.248583657,0.45323962,0.45323962,0.45323962,271.8742446,0.653091746,Forged
172,8,0,0,0,1129642,3483477,12229,10986,40408,0.48069049,0.48069049,0.48069049,0.251999829,0.354081293,0.066527639,0.234263636,0.237846933,205.1003226,1.130458603,Original
172,9,5654,10986,14688,1490,10438,1027,2007,10533,0.036175442,0.234263636,0.581423943,0.178887148,0.46893534,0.303532346,0.088922306,0.153219276,2.487618864,0.988016937,Original
172,10,1636,2007,23535,849,23646,15244,18204,27245,0.104806555,0.088922306,0.386960073,0.218134982,0.068226762,0.206488627,0.065679656,0.061557966,3.510861393,1.082731774,Original
172,11,12896,18204,57081,5609035,6103686,0,0,0,0.260850223,0.065679656,0.112943575,0.248583657,0.100852625,0.67946056,0.67946056,0.67946056,433.4584927,0.909241647,Original
172,12,0,0,0,3483477,0,14688,3817464,0,0.132745656,0.132745656,0.132745656,0.354081293,0.132745656,0.581423943,0.123758714,0.132745656,452.4119478,0.407158471,Original
172,13,40408,3817464,0,10438,0,23535,3828718,0,0.237846933,0.123758714,0.255594878,0.46893534,0.255594878,0.386960073,0.326738085,0.255594878,232.6702151,0.503530582,Original
172,14,10533,3828718,0,23646,0,57081,3776868,0,0.153219276,0.326738085,0.572742931,0.068226762,0.572742931,0.112943575,0.020096464,0.572742931,235.0616516,1.02148919,Original
172,15,27245,3776868,0,6103686,0,0,0,0,0.061557966,0.020096464,0.58655187,0.100852625,0.58655187,0.58655187,0.58655187,0.58655187,542.77293,1.078762718,Original
173,0,0,0,0,0,1973966,0,1942306,12056,0.427087943,0.427087943,0.427087943,0.427087943,0.131384901,0.427087943,0.077850406,0.081606194,211.066736,0.601838673,Forged
173,1,0,1942306,26633,0,11588,0,1974991,42495,0.350854355,0.077850406,0.055391849,0.350854355,0.055646269,0.350854355,0.244271091,0.308144881,122.8418748,0.534101504,Forged
173,2,0,1974991,11009,0,41387,0,2021945,62022,0.585560452,0.244271091,0.211065261,0.585560452,0.121907492,0.585560452,0.049112355,0.070746331,119.7885901,0.856523748,Forged
173,3,0,2021945,49418,0,2698938,0,0,0,0.542718227,0.049112355,0.151980492,0.542718227,0.105119292,0.542718227,0.542718227,0.542718227,277.0988302,0.82375933,Forged
173,4,0,0,0,1973966,2996453,26633,8487,5408,0.299436353,0.299436353,0.299436353,0.131384901,0.11937764,0.055391849,0.081414255,0.121449254,158.5745244,0.686374617,Forged
173,5,12056,8487,8173,11588,1023,11009,6206,914,0.081606194,0.081414255,0.199643642,0.055646269,0.201306374,0.211065261,0.263431016,0.046052512,2.002208456,0.785885969,Forged
173,6,42495,6206,2094,41387,3350,49418,30393,30250,0.308144881,0.263431016,0.458608173,0.121907492,0.262066959,0.151980492,0.055632918,0.197802968,38.58650082,2.162705793,Forged
173,7,62022,30393,6054,2698938,3326582,0,0,0,0.070746331,0.055632918,0.230455022,0.105119292,0.158249659,0.609706872,0.609706872,0.609706872,203.5343088,1.76834801,Forged
173,8,0,0,0,2996453,3738097,8173,5469,36490,0.182508196,0.182508196,0.182508196,0.11937764,0.009121787,0.199643642,0.006900143,0.012419457,228.977467,0.406605913,Original
173,9,5408,5469,11850,1023,8463,2094,696,8703,0.121449254,0.006900143,0.012983544,0.201306374,0.016034759,0.458608173,0.221310817,0.336388683,0.392104384,0.347944189,Original
173,10,914,696,7024,3350,7091,6054,6502,9024,0.046052512,0.221310817,0.208332709,0.262066959,0.115811365,0.230455022,0.083298682,0.044190522,0.736174047,0.501166602,Original
173,11,30250,6502,37618,3326582,3730709,0,0,0,0.197802968,0.083298682,0.033482227,0.158249659,0.04817935,0.482205568,0.482205568,0.482205568,228.8360687,0.648591042,Original
173,12,0,0,0,3738097,0,11850,3689022,0,0.186301556,0.186301556,0.186301556,0.009121787,0.186301556,0.012983544,0.01074923,0.186301556,442.5328662,0.459676655,Original
173,13,36490,3689022,0,8463,0,7024,3777509,0,0.012419457,0.01074923,0.193201074,0.016034759,0.193201074,0.208332709,0.323481043,0.193201074,226.2800255,0.408889493,Original
173,14,8703,3777509,0,7091,0,37618,3772374,0,0.336388683,0.323481043,0.514242842,0.115811365,0.514242842,0.033482227,0.079437189,0.514242842,232.8569741,0.660109304,Original
173,15,9024,3772374,0,3730709,0,0,0,0,0.044190522,0.079437189,0.436543804,0.04817935,0.436543804,0.436543804,0.436543804,0.436543804,445.7042798,0.743925421,Original
174,0,0,0,0,0,5354343,0,4853935,15801,0.363864897,0.363864897,0.363864897,0.363864897,0.019813383,0.363864897,0.028658568,0.037044159,605.3928525,0.670037265,Forged
174,1,0,4853935,58385,0,8472,0,4733430,71924,0.388689824,0.028658568,0.044855007,0.388689824,0.058040935,0.388689824,0.191986094,0.267702278,286.964345,0.602721127,Forged
174,2,0,4733430,8585,0,71814,0,4802880,88371,0.570407334,0.191986094,0.242327051,0.570407334,0.114376401,0.570407334,0.063491043,0.443456669,288.1720848,0.822962856,Forged
174,3,0,4802880,74630,0,2133287,0,0,0,0.514473343,0.063491043,0.158047558,0.514473343,0.489339464,0.514473343,0.514473343,0.514473343,548.4581335,1.009003503,Forged
174,4,0,0,0,5354343,5235597,58385,13049,19911,0.346557319,0.346557319,0.346557319,0.019813383,0.167848675,0.044855007,0.026248394,0.384235286,340.4616607,0.571904769,Forged
174,5,15801,13049,11293,8472,1980,8585,3095,1681,0.037044159,0.026248394,0.167729584,0.058040935,0.385311436,0.242327051,0.306323154,0.802948466,1.131235268,0.628210249,Forged
174,6,71924,3095,5565,71814,7296,74630,41873,17827,0.267702278,0.306323154,0.087730052,0.114376401,0.507848381,0.158047558,0.332712584,0.476920522,14.39304328,1.670455932,Forged
174,7,88371,41873,23943,2133287,766122,0,0,0,0.443456669,0.332712584,0.228381925,0.489339464,0.201896822,0.881023863,0.881023863,0.881023863,139.1437902,3.673941892,Forged
174,8,0,0,0,5235597,1715953,11293,18338,24514,0.489813231,0.489813231,0.489813231,0.167848675,0.118864864,0.167729584,0.217962902,0.162881754,300.8880097,1.11435461,Original
174,9,19911,18338,7664,1980,4463,5565,3396,4922,0.384235286,0.217962902,0.130509207,0.385311436,0.117232124,0.087730052,0.445443217,0.47896662,3.608801842,1.235694982,Original
174,10,1681,3396,11636,7296,12876,23943,10403,13156,0.802948466,0.445443217,0.557035905,0.507848381,0.057424291,0.228381925,0.041215711,0.176015441,7.528381348,1.857115631,Original
174,11,17827,10403,24375,766122,495154,0,0,0,0.476920522,0.041215711,0.079221694,0.201896822,0.199201552,1.044183809,1.044183809,1.044183809,39.15192356,2.221569069,Original
174,12,0,0,0,1715953,0,7664,370699,0,0.599853954,0.599853954,0.599853954,0.118864864,0.599853954,0.130509207,0.049739698,0.599853954,57.7145438,1.045896809,Original
174,13,24514,370699,0,4463,0,11636,424744,0,0.162881754,0.049739698,0.644443597,0.117232124,0.644443597,0.557035905,0.591700859,0.644443597,29.31226049,0.834904621,Original
174,14,4922,424744,0,12876,0,24375,393582,0,0.47896662,0.591700859,1.097556639,0.057424291,1.097556639,0.079221694,0.145433677,1.097556639,31.98281537,1.89935464,Original
174,15,13156,393582,0,495154,0,0,0,0,0.176015441,0.145433677,1.190105002,0.199201552,1.190105002,1.190105002,1.190105002,1.190105002,67.4194028,2.686248275,Original
175,0,0,0,0,0,1211148,0,1498893,13606,0.417183823,0.417183823,0.417183823,0.417183823,0.691484135,0.417183823,0.084462424,0.097257703,173.8270001,0.894526641,Forged
175,1,0,1498893,23371,0,8251,0,1264384,19269,0.477896807,0.084462424,0.608622906,0.477896807,0.134023061,0.477896807,0.29861929,0.248715568,85.87137598,1.266011936,Forged
175,2,0,1264384,7788,0,18268,0,1150678,46939,0.768790834,0.29861929,0.424090883,0.768790834,0.146293318,0.768790834,0.605121376,1.091932153,91.51135403,1.864727389,Forged
175,3,0,1150678,35576,0,1615981,0,0,0,1.165678619,0.605121376,0.558000771,1.165678619,0.491215422,1.165678619,1.165678619,1.165678619,201.9722307,3.956929979,Forged
175,4,0,0,0,1211148,1536517,23371,9724,8553,1.026219037,1.026219037,1.026219037,0.691484135,0.045976002,0.608622906,0.708369893,0.54949614,94.58881512,1.761579539,Forged
175,5,13606,9724,13167,8251,2104,7788,4946,4932,0.097257703,0.708369893,0.736539189,0.134023061,0.170289547,0.424090883,0.357862435,0.444843181,2.689790662,0.905086938,Forged
175,6,19269,4946,8267,18268,19025,35576,37108,50919,0.248715568,0.357862435,0.199784348,0.146293318,0.097116165,0.558000771,1.04034415,0.202821402,34.6204676,2.538585195,Forged
175,7,46939,37108,28140,1615981,2938914,0,0,0,1.091932153,1.04034415,0.995831766,0.491215422,0.997774025,1.591693757,1.591693757,1.591693757,127.0368739,4.40315993,Forged
175,8,0,0,0,1536517,1563205,13167,10603,67011,1.054474602,1.054474602,1.054474602,0.045976002,0.062191,0.736539189,0.57713651,0.638948468,137.8749427,2.182129281,Original
175,9,8553,10603,18776,2104,20991,8267,7680,21007,0.54949614,0.57713651,0.532647217,0.170289547,0.066201565,0.199784348,0.279635883,0.260893412,4.862313256,1.18972276,Original
175,10,4932,7680,49253,19025,49275,28140,48204,66748,0.444843181,0.279635883,0.340159887,0.097116165,0.129428251,0.995831766,0.115117116,0.131026545,31.5932784,2.32309559,Original
175,11,50919,48204,75791,2938914,6075592,0,0,0,0.202821402,0.115117116,0.119383673,0.997774025,0.092517728,0.861583769,0.861583769,0.861583769,376.5132247,1.787815241,Original
175,12,0,0,0,1563205,0,18776,3921294,0,1.007884791,1.007884791,1.007884791,0.062191,1.007884791,0.532647217,0.593254051,1.007884791,262.8539647,2.309989493,Original
175,13,67011,3921294,0,20991,0,49253,6268719,0,0.638948468,0.593254051,0.452857271,0.066201565,0.452857271,0.340159887,0.325179964,0.452857271,380.387381,1.299958021,Original
175,14,21007,6268719,0,49275,0,75791,6202590,0,0.260893412,0.325179964,0.772082449,0.129428251,0.772082449,0.119383673,0.041782175,0.772082449,387.7775099,1.195893873,Original
175,15,66748,6202590,0,6075592,0,0,0,0,0.131026545,0.041782175,0.794774243,0.092517728,0.794774243,0.794774243,0.794774243,0.794774243,732.8892784,1.280349676,Original
176,0,0,0,0,0,5010809,0,4869453,20347,0.196377652,0.196377652,0.196377652,0.196377652,0.035449624,0.196377652,0.110617382,0.033268577,582.3164922,0.454792875,Forged
176,1,0,4869453,44635,0,7726,0,5025330,65972,0.086288553,0.110617382,0.077147325,0.086288553,0.083385991,0.086288553,0.369869301,0.959037001,299.3445417,0.265987914,Forged
176,2,0,5025330,7783,0,66116,0,5300033,71619,0.454308128,0.369869301,0.286865343,0.454308128,0.701672278,0.454308128,0.145564145,1.11064823,313.644333,0.986947477,Forged
176,3,0,5300033,96809,0,1435299,0,0,0,0.588249638,0.145564145,0.586229515,0.588249638,0.987365058,0.588249638,0.588249638,0.588249638,652.4043231,1.579507562,Forged
176,4,0,0,0,5010809,5063368,44635,20914,18007,0.162782995,0.162782995,0.162782995,0.035449624,0.059504852,0.077147325,0.014827852,0.263877687,311.3918773,0.375107698,Forged
176,5,20347,20914,20515,7726,1259,7783,2657,2514,0.033268577,0.014827852,0.050808944,0.083385991,0.252514639,0.286865343,0.896680916,0.472704756,0.647252705,0.411683244,Forged
176,6,65972,2657,7595,66116,17533,96809,18405,45309,0.959037001,0.896680916,0.678311186,0.701672278,0.507921574,0.586229515,0.426212596,0.421932376,37.23307014,3.602655322,Forged
176,7,71619,18405,13808,1435299,892113,0,0,0,1.11064823,0.426212596,0.910350342,0.987365058,0.793570456,1.421807759,1.421807759,1.421807759,45.04827493,3.257834554,Forged
176,8,0,0,0,5063368,4884203,20515,17272,45811,0.218626971,0.218626971,0.218626971,0.059504852,0.087511946,0.050808944,0.206430859,0.176265685,304.8554881,0.600399205,Original
176,9,18007,17272,27348,1259,27863,7595,6971,27875,0.263877687,0.206430859,0.288846703,0.252514639,0.369664825,0.678311186,0.225831014,0.16777369,3.516704109,1.100275878,Original
176,10,2514,6971,53606,17533,54502,13808,32107,61305,0.472704756,0.225831014,0.591038354,0.507921574,0.375513554,0.910350342,0.164969146,0.133421005,31.46201955,1.929751442,Original
176,11,45309,32107,79335,892113,3076950,0,0,0,0.421932376,0.164969146,0.537071303,0.793570456,0.214649423,0.79014531,0.79014531,0.79014531,191.0136989,2.283597267,Original
176,12,0,0,0,4884203,0,27348,4872252,0,0.134372183,0.134372183,0.134372183,0.087511946,0.134372183,0.288846703,0.092162817,0.134372183,576.464025,0.407289034,Original
176,13,45811,4872252,0,27863,0,53606,4950751,0,0.176265685,0.092162817,0.043526567,0.369664825,0.043526567,0.591038354,0.241732698,0.043526567,299.7523023,0.198865955,Original
176,14,27875,4950751,0,54502,0,79335,4878817,0,0.16777369,0.241732698,0.28459617,0.375513554,0.28459617,0.537071303,0.372133738,0.28459617,301.9818511,0.504562539,Original
176,15,61305,4878817,0,3076950,0,0,0,0,0.133421005,0.372133738,0.64650669,0.214649423,0.64650669,0.64650669,0.64650669,0.64650669,566.9073526,0.883913018,Original
177,0,0,0,0,0,260446,0,928552,3481,0.624343172,0.624343172,0.624343172,0.624343172,0.119941672,0.624343172,0.286130276,0.236697166,39.45933193,1.030024607,Forged
177,1,0,928552,16161,0,8261,0,2756418,10538,0.342510201,0.286130276,0.179503856,0.342510201,0.057120694,0.342510201,0.360300325,0.543027902,132.644937,0.72384238,Forged
177,2,0,2756418,9578,0,13249,0,3904025,54029,0.685803788,0.360300325,0.318734558,0.685803788,0.194386178,0.685803788,0.464453533,0.593131746,248.5389671,1.187703634,Forged
177,3,0,3904025,21478,0,3837913,0,0,0,1.075960381,0.464453533,0.2750001,1.075960381,0.14272295,1.075960381,1.075960381,1.075960381,462.9905511,2.172519977,Forged
177,4,0,0,0,260446,297640,16161,3244,2991,0.521749794,0.521749794,0.521749794,0.119941672,0.042265423,0.179503856,0.124798897,0.048227499,24.57408508,0.731703974,Forged
177,5,3481,3244,3051,8261,666,9578,1225,1115,0.236697166,0.124798897,0.161978878,0.057120694,0.078353144,0.318734558,0.506616679,0.512123726,0.764432963,0.554047091,Forged
177,6,10538,1225,1150,13249,4331,21478,20330,22759,0.543027902,0.506616679,0.449626771,0.194386178,0.02081339,0.2750001,0.407933314,0.515511284,5.646374449,1.34198678,Forged
177,7,54029,20330,20420,3837913,3846530,0,0,0,0.593131746,0.407933314,0.409383115,0.14272295,0.128247238,1.182500738,1.182500738,1.182500738,247.5708174,2.393740093,Forged
177,8,0,0,0,297640,779036,3051,2768,16017,0.555872807,0.555872807,0.555872807,0.042265423,0.083362075,0.161978878,0.088628188,0.117087935,17.69263669,0.832580839,Original
177,9,2991,2768,8892,666,9066,1150,1438,9346,0.048227499,0.088628188,0.011421863,0.078353144,0.041523647,0.449626771,0.453143074,0.552693262,0.842534062,0.565244868,Original
177,10,1115,1438,9760,4331,10947,20420,19265,21020,0.512123726,0.453143074,0.466946345,0.02081339,0.119683828,0.409383115,0.517791548,0.560001214,6.135634422,1.297937082,Original
177,11,22759,19265,68388,3846530,3652218,0,0,0,0.515511284,0.517791548,0.400571618,0.128247238,0.062160783,1.251678097,1.251678097,1.251678097,250.2250221,2.748768284,Original
177,12,0,0,0,779036,0,8892,3301451,0,0.478124855,0.478124855,0.478124855,0.083362075,0.478124855,0.011421863,0.041232243,0.478124855,348.3132096,0.81895829,Original
177,13,16017,3301451,0,9066,0,9760,3713756,0,0.117087935,0.041232243,0.440355638,0.041523647,0.440355638,0.466946345,0.563843209,0.440355638,212.257234,0.798719837,Original
177,14,9346,3713756,0,10947,0,68388,3741243,0,0.552693262,0.563843209,0.941365981,0.119683828,0.941365981,0.400571618,0.443283471,0.941365981,258.0946941,2.13720537,Original
177,15,21020,3741243,0,3652218,0,0,0,0,0.560001214,0.443283471,1.307069155,0.062160783,1.307069155,1.307069155,1.307069155,1.307069155,438.496907,2.953690278,Original
178,0,0,0,0,0,2149157,0,5117133,36661,0.204625714,0.204625714,0.204625714,0.204625714,0.476536764,0.204625714,0.082909831,0.205455423,568.8954125,0.491931197,Forged
178,1,0,5117133,45661,0,31897,0,5448315,30187,0.286757415,0.082909831,0.412123281,0.286757415,0.154759746,0.286757415,0.100955185,0.248409359,326.1137599,0.439110388,Forged
178,2,0,5448315,32425,0,30958,0,5579518,128284,0.383720677,0.100955185,0.114754667,0.383720677,0.167353559,0.383720677,0.052518348,0.185051527,335.7614324,0.561769552,Forged
178,3,0,5579518,49794,0,4414172,0,0,0,0.432640134,0.052518348,0.147071725,0.432640134,0.166111101,0.432640134,0.432640134,0.432640134,678.8131774,0.617098926,Forged
178,4,0,0,0,2149157,1510534,45661,11946,8839,0.655036796,0.655036796,0.655036796,0.476536764,0.115213188,0.412123281,0.274370405,0.092316709,77.70242214,1.420489153,Forged
178,5,36661,11946,13730,31897,1571,32425,4682,3016,0.205455423,0.274370405,0.165363514,0.154759746,0.365591099,0.114754667,0.136579306,1.083352958,2.631408691,1.021765962,Forged
178,6,30187,4682,2756,30958,8942,49794,28451,30575,0.248409359,0.136579306,0.275114114,0.167353559,1.000370839,0.147071725,0.024246374,0.41817093,11.78290698,1.570824149,Forged
178,7,128284,28451,36028,4414172,3669851,0,0,0,0.185051527,0.024246374,0.98091714,0.166111101,0.400439256,0.512207092,0.512207092,0.512207092,262.7845784,1.977442243,Forged
178,8,0,0,0,1510534,3901496,13730,13347,54755,0.547225556,0.547225556,0.547225556,0.115213188,0.387006041,0.165363514,0.204799119,0.490081803,197.735185,1.120067979,Original
178,9,8839,13347,31326,1571,18076,2756,3316,18672,0.092316709,0.204799119,0.590580584,0.365591099,0.690446069,0.275114114,0.865069563,0.250347517,2.288058504,1.074683575,Original
